customer_id,order_count,first_order_date,customer_type
CUST_4616,3,2024-02-17,Returning
CUST_4617,1,2024-07-28,New
CUST_4618,1,2024-04-27,New
CUST_4619,2,2024-06-30,Returning
CUST_4621,1,2024-09-20,New
CUST_4623,2,2023-10-02,Returning
CUST_4630,1,2023-12-29,New
CUST_4631,1,2024-03-24,New
CUST_4632,2,2024-04-01,Returning
CUST_4635,1,2024-03-31,New
CUST_4636,1,2024-08-16,New
CUST_4639,1,2024-03-11,New
CUST_4640,2,2023-12-16,Returning
CUST_4641,1,2023-12-08,New
CUST_4642,1,2024-08-25,New
CUST_4646,2,2023-11-28,Returning
CUST_4647,2,2023-11-19,Returning
CUST_4654,2,2024-04-29,Returning
CUST_4655,2,2024-03-09,Returning
CUST_4657,1,2024-03-19,New
CUST_4660,1,2023-11-19,New
CUST_4661,1,2023-12-22,New
CUST_4662,1,2024-03-31,New
CUST_4663,1,2023-12-10,New
CUST_4667,1,2024-07-13,New
CUST_4669,1,2024-02-04,New
CUST_4670,1,2024-05-03,New
CUST_4671,1,2024-09-13,New
CUST_4672,1,2024-04-08,New
CUST_4674,1,2024-05-20,New
CUST_4678,2,2024-01-19,Returning
CUST_4681,1,2024-02-12,New
CUST_4687,1,2024-03-18,New
CUST_4692,1,2023-10-13,New
CUST_4694,1,2024-05-18,New
CUST_4695,1,2024-01-14,New
CUST_4696,1,2023-11-15,New
CUST_4704,1,2024-05-29,New
CUST_4706,1,2024-09-14,New
CUST_4707,1,2024-08-02,New
CUST_4711,1,2023-11-22,New
CUST_4713,3,2023-11-20,Returning
CUST_4714,1,2024-05-24,New
CUST_4715,1,2023-11-24,New
CUST_4716,1,2024-07-19,New
CUST_4717,2,2023-11-01,Returning
CUST_4719,2,2023-11-29,Returning
CUST_4721,2,2023-10-01,Returning
CUST_4724,2,2024-05-21,Returning
CUST_4726,1,2024-07-30,New
CUST_4729,2,2024-03-15,Returning
CUST_4730,1,2023-11-18,New
CUST_4736,1,2024-03-30,New
CUST_4738,1,2024-03-13,New
CUST_4741,1,2024-03-28,New
CUST_4743,1,2024-02-02,New
CUST_4746,1,2024-06-06,New
CUST_4751,2,2023-10-28,Returning
CUST_4752,2,2024-02-16,Returning
CUST_4754,1,2024-03-20,New
CUST_4758,1,2024-02-25,New
CUST_4760,1,2024-03-03,New
CUST_4761,2,2023-12-01,Returning
CUST_4764,1,2023-12-20,New
CUST_4765,1,2024-07-28,New
CUST_4767,1,2024-06-21,New
CUST_4768,1,2024-04-22,New
CUST_4770,1,2023-11-18,New
CUST_4771,2,2023-11-30,Returning
CUST_4772,3,2024-01-04,Returning
CUST_4782,1,2024-06-24,New
CUST_4786,2,2023-10-14,Returning
CUST_4787,1,2024-07-20,New
CUST_4788,1,2023-11-27,New
CUST_4790,1,2024-08-07,New
CUST_4792,2,2024-03-10,Returning
CUST_4801,4,2023-10-14,Returning
CUST_4806,1,2023-12-05,New
CUST_4807,1,2024-07-12,New
CUST_4808,1,2024-02-14,New
CUST_4809,2,2023-10-06,Returning
CUST_4811,3,2024-03-08,Returning
CUST_4812,1,2023-10-12,New
CUST_4814,2,2024-07-12,Returning
CUST_4815,2,2024-01-12,Returning
CUST_4825,1,2024-09-16,New
CUST_4827,2,2023-12-10,Returning
CUST_4829,1,2024-07-12,New
CUST_4833,1,2023-11-09,New
CUST_4834,1,2024-02-24,New
CUST_4835,1,2024-07-03,New
CUST_4843,2,2024-04-17,Returning
CUST_4847,1,2024-06-19,New
CUST_4851,1,2024-07-15,New
CUST_4852,1,2024-09-23,New
CUST_4855,1,2023-10-24,New
CUST_4860,1,2023-10-27,New
CUST_4861,1,2024-08-19,New
CUST_4870,1,2024-01-28,New
CUST_4871,2,2024-06-17,Returning
CUST_4881,1,2024-08-31,New
CUST_4882,2,2023-10-09,Returning
CUST_4884,1,2024-09-08,New
CUST_4886,1,2024-03-14,New
CUST_4887,1,2024-09-20,New
CUST_4889,1,2024-07-13,New
CUST_4890,1,2024-05-04,New
CUST_4892,1,2023-11-23,New
CUST_4896,1,2024-03-28,New
CUST_4897,1,2023-12-23,New
CUST_4899,1,2024-03-26,New
CUST_4901,1,2023-10-29,New
CUST_4905,1,2024-06-14,New
CUST_4908,1,2024-03-11,New
CUST_4910,1,2024-09-26,New
CUST_4913,1,2023-12-20,New
CUST_4920,1,2024-05-11,New
CUST_4922,2,2024-02-25,Returning
CUST_4924,1,2024-03-26,New
CUST_4926,1,2024-02-09,New
CUST_4927,1,2024-02-09,New
CUST_4929,2,2024-02-19,Returning
CUST_4930,2,2023-11-07,Returning
CUST_4933,1,2024-03-24,New
CUST_4934,1,2023-10-03,New
CUST_4937,1,2024-07-23,New
CUST_4938,1,2024-01-22,New
CUST_4939,1,2023-10-17,New
CUST_4941,2,2023-10-15,Returning
CUST_4944,1,2023-11-20,New
CUST_4945,1,2024-08-28,New
CUST_4946,2,2023-10-16,Returning
CUST_4947,1,2024-05-27,New
CUST_4948,2,2024-02-11,Returning
CUST_4952,1,2023-10-13,New
CUST_4953,1,2024-08-19,New
CUST_4958,1,2023-10-16,New
CUST_4962,1,2024-03-10,New
CUST_4964,1,2024-08-10,New
CUST_4966,1,2024-03-14,New
CUST_4967,3,2024-01-27,Returning
CUST_4969,1,2024-02-22,New
CUST_4970,1,2024-05-09,New
CUST_4973,2,2024-02-05,Returning
CUST_4975,2,2024-01-16,Returning
CUST_4976,4,2023-12-10,Returning
CUST_4978,2,2024-05-18,Returning
CUST_4980,1,2024-08-13,New
CUST_4981,1,2024-01-14,New
CUST_4982,1,2024-01-12,New
CUST_4984,1,2024-04-20,New
CUST_4986,1,2024-08-05,New
CUST_4989,1,2024-04-24,New
CUST_4991,2,2023-10-28,Returning
CUST_4994,1,2024-02-24,New
CUST_4995,1,2023-10-07,New
CUST_4997,1,2024-05-08,New
CUST_5001,2,2024-05-24,Returning
CUST_5002,1,2024-07-28,New
CUST_5006,1,2024-06-11,New
CUST_5007,2,2024-05-23,Returning
CUST_5010,1,2024-08-04,New
CUST_5012,1,2024-08-22,New
CUST_5014,1,2024-05-14,New
CUST_5016,1,2023-12-13,New
CUST_5018,1,2024-02-16,New
CUST_5020,2,2024-01-08,Returning
CUST_5026,1,2024-05-10,New
CUST_5029,1,2024-03-29,New
CUST_5030,1,2024-08-26,New
CUST_5033,2,2023-12-12,Returning
CUST_5034,3,2024-05-11,Returning
CUST_5039,1,2024-01-09,New
CUST_5045,1,2024-08-28,New
CUST_5046,1,2024-08-29,New
CUST_5048,1,2024-09-10,New
CUST_5050,2,2023-11-11,Returning
CUST_5054,1,2024-03-23,New
CUST_5056,1,2023-12-08,New
CUST_5061,1,2024-07-12,New
CUST_5062,1,2024-01-29,New
CUST_5067,1,2024-02-21,New
CUST_5068,1,2024-01-02,New
CUST_5070,1,2024-09-15,New
CUST_5073,1,2023-12-13,New
CUST_5076,2,2024-06-10,Returning
CUST_5078,3,2023-11-03,Returning
CUST_5084,1,2023-12-24,New
CUST_5089,2,2024-04-13,Returning
CUST_5090,1,2023-11-29,New
CUST_5092,1,2024-06-03,New
CUST_5094,1,2024-09-27,New
CUST_5095,1,2024-09-18,New
CUST_5096,1,2024-06-17,New
CUST_5100,2,2024-09-08,Returning
CUST_5104,1,2023-12-13,New
CUST_5105,1,2024-03-22,New
CUST_5107,1,2024-04-06,New
CUST_5113,1,2024-02-23,New
CUST_5118,1,2024-03-20,New
CUST_5119,1,2024-01-02,New
CUST_5121,1,2024-07-17,New
CUST_5122,1,2024-01-16,New
CUST_5124,1,2024-06-12,New
CUST_5125,1,2024-01-18,New
CUST_5131,3,2023-10-28,Returning
CUST_5132,1,2024-08-06,New
CUST_5141,1,2024-05-10,New
CUST_5144,1,2024-07-09,New
CUST_5148,1,2023-11-05,New
CUST_5149,1,2024-07-15,New
CUST_5150,2,2024-01-06,Returning
CUST_5151,2,2024-01-31,Returning
CUST_5152,2,2024-01-15,Returning
CUST_5156,1,2024-05-18,New
CUST_5158,2,2024-04-16,Returning
CUST_5161,1,2023-12-27,New
CUST_5163,1,2023-11-07,New
CUST_5164,1,2024-08-15,New
CUST_5165,2,2024-03-12,Returning
CUST_5168,2,2024-08-10,Returning
CUST_5170,2,2024-02-06,Returning
CUST_5173,1,2023-12-24,New
CUST_5177,2,2023-10-20,Returning
CUST_5179,2,2024-02-09,Returning
CUST_5183,2,2024-03-22,Returning
CUST_5192,2,2024-04-12,Returning
CUST_5193,1,2023-10-14,New
CUST_5194,2,2024-02-14,Returning
CUST_5197,1,2024-04-04,New
CUST_5201,1,2024-05-03,New
CUST_5205,1,2024-06-28,New
CUST_5206,1,2024-09-07,New
CUST_5211,1,2023-11-02,New
CUST_5212,1,2024-06-23,New
CUST_5214,1,2024-05-03,New
CUST_5215,1,2023-12-17,New
CUST_5218,1,2024-06-08,New
CUST_5220,2,2023-10-02,Returning
CUST_5222,1,2024-08-25,New
CUST_5224,1,2023-11-02,New
CUST_5225,1,2023-11-24,New
CUST_5228,1,2024-06-03,New
CUST_5229,1,2024-07-10,New
CUST_5232,2,2023-12-05,Returning
CUST_5234,1,2024-04-20,New
CUST_5236,1,2023-11-27,New
CUST_5238,1,2023-10-25,New
CUST_5239,2,2024-01-22,Returning
CUST_5242,2,2024-06-26,Returning
CUST_5244,1,2023-12-23,New
CUST_5245,4,2024-02-10,Returning
CUST_5249,1,2024-07-05,New
CUST_5250,1,2023-12-07,New
CUST_5252,1,2024-02-16,New
CUST_5254,1,2024-03-15,New
CUST_5258,1,2024-06-06,New
CUST_5260,1,2024-03-05,New
CUST_5262,5,2023-10-01,Returning
CUST_5264,1,2024-02-06,New
CUST_5269,1,2024-06-08,New
CUST_5271,1,2024-08-21,New
CUST_5272,1,2024-03-31,New
CUST_5275,1,2023-10-22,New
CUST_5279,1,2024-03-09,New
CUST_5281,1,2024-02-15,New
CUST_5283,1,2024-09-25,New
CUST_5284,1,2024-08-23,New
CUST_5285,1,2024-05-12,New
CUST_5287,1,2023-11-19,New
CUST_5288,2,2024-02-28,Returning
CUST_5292,1,2024-05-24,New
CUST_5294,1,2024-01-16,New
CUST_5295,1,2023-10-08,New
CUST_5298,1,2024-07-09,New
CUST_5299,1,2023-10-04,New
CUST_5305,1,2023-10-03,New
CUST_5306,2,2024-04-28,Returning
CUST_5311,2,2024-06-23,Returning
CUST_5314,2,2023-10-21,Returning
CUST_5315,1,2023-12-07,New
CUST_5319,2,2024-01-03,Returning
CUST_5321,1,2023-12-16,New
CUST_5322,1,2024-07-20,New
CUST_5323,1,2024-06-14,New
CUST_5326,1,2023-10-24,New
CUST_5330,1,2023-12-13,New
CUST_5332,1,2024-02-02,New
CUST_5333,1,2023-12-09,New
CUST_5334,1,2023-10-02,New
CUST_5336,1,2024-01-20,New
CUST_5338,1,2024-03-20,New
CUST_5339,3,2023-11-03,Returning
CUST_5340,1,2024-04-23,New
CUST_5343,1,2024-05-27,New
CUST_5344,1,2024-08-07,New
CUST_5345,1,2024-03-09,New
CUST_5347,2,2024-01-06,Returning
CUST_5352,3,2023-12-07,Returning
CUST_5353,1,2024-03-28,New
CUST_5356,2,2023-11-16,Returning
CUST_5357,1,2023-11-04,New
CUST_5361,1,2023-10-19,New
CUST_5366,1,2023-11-09,New
CUST_5367,1,2024-01-25,New
CUST_5372,1,2024-05-25,New
CUST_5374,1,2023-10-04,New
CUST_5377,2,2024-05-29,Returning
CUST_5379,1,2024-06-18,New
CUST_5381,2,2023-12-23,Returning
CUST_5386,2,2024-03-08,Returning
CUST_5393,2,2023-11-01,Returning
CUST_5396,1,2023-11-03,New
CUST_5398,1,2024-01-27,New
CUST_5404,1,2024-03-31,New
CUST_5407,1,2024-08-02,New
CUST_5409,1,2023-12-11,New
CUST_5411,2,2024-02-02,Returning
CUST_5412,1,2024-06-01,New
CUST_5418,2,2024-01-06,Returning
CUST_5419,2,2023-12-07,Returning
CUST_5421,1,2023-11-17,New
CUST_5424,1,2024-08-24,New
CUST_5425,1,2023-11-10,New
CUST_5429,2,2023-10-04,Returning
CUST_5431,1,2023-10-27,New
CUST_5432,1,2024-05-01,New
CUST_5434,1,2024-02-18,New
CUST_5438,2,2024-07-08,Returning
CUST_5439,1,2023-12-24,New
CUST_5441,1,2024-04-11,New
CUST_5443,2,2024-01-28,Returning
CUST_5445,1,2023-12-11,New
CUST_5446,1,2023-10-28,New
CUST_5447,1,2024-09-06,New
CUST_5450,2,2023-11-26,Returning
CUST_5452,2,2024-03-29,Returning
CUST_5454,1,2024-04-21,New
CUST_5458,1,2024-09-11,New
CUST_5461,2,2023-12-28,Returning
CUST_5462,1,2024-03-22,New
CUST_5464,1,2024-04-13,New
CUST_5466,1,2023-12-15,New
CUST_5467,1,2024-07-19,New
CUST_5468,1,2024-03-28,New
CUST_5469,1,2024-09-17,New
CUST_5475,2,2024-03-17,Returning
CUST_5476,1,2024-09-04,New
CUST_5480,1,2024-09-05,New
CUST_5484,1,2024-08-28,New
CUST_5485,2,2024-01-02,Returning
CUST_5487,1,2024-07-20,New
CUST_5489,1,2024-07-26,New
CUST_5492,3,2024-03-18,Returning
CUST_5495,2,2023-10-12,Returning
CUST_5496,1,2023-11-06,New
CUST_5497,1,2023-12-07,New
CUST_5498,1,2023-11-30,New
CUST_5499,1,2023-12-13,New
CUST_5502,1,2024-07-17,New
CUST_5504,1,2024-06-20,New
CUST_5505,1,2024-03-07,New
CUST_5506,1,2024-09-19,New
CUST_5508,3,2023-11-13,Returning
CUST_5509,1,2024-03-25,New
CUST_5511,1,2024-08-04,New
CUST_5512,1,2023-12-26,New
CUST_5515,1,2024-06-21,New
CUST_5519,3,2024-01-09,Returning
CUST_5521,1,2024-03-04,New
CUST_5522,1,2024-08-01,New
CUST_5526,3,2024-01-28,Returning
CUST_5528,1,2023-10-30,New
CUST_5529,1,2023-10-29,New
CUST_5530,1,2024-02-09,New
CUST_5533,1,2024-04-23,New
CUST_5534,1,2024-02-13,New
CUST_5536,1,2024-09-05,New
CUST_5537,1,2024-06-12,New
CUST_5542,3,2024-04-14,Returning
CUST_5549,1,2024-03-27,New
CUST_5554,1,2024-06-18,New
CUST_5556,2,2024-05-27,Returning
CUST_5557,1,2024-09-14,New
CUST_5558,1,2024-05-19,New
CUST_5560,1,2024-07-11,New
CUST_5561,2,2024-02-15,Returning
CUST_5564,2,2023-10-02,Returning
CUST_5565,1,2024-08-29,New
CUST_5566,1,2024-07-04,New
CUST_5568,1,2024-01-21,New
CUST_5571,2,2023-10-23,Returning
CUST_5572,2,2023-10-08,Returning
CUST_5576,1,2024-06-16,New
CUST_5577,2,2023-12-09,Returning
CUST_5578,1,2024-06-04,New
CUST_5579,1,2024-04-28,New
CUST_5584,2,2024-07-12,Returning
CUST_5585,2,2024-05-19,Returning
CUST_5586,1,2024-07-14,New
CUST_5587,2,2024-05-11,Returning
CUST_5589,1,2024-03-01,New
CUST_5590,1,2023-11-24,New
CUST_5591,1,2024-09-22,New
CUST_5593,2,2024-03-18,Returning
CUST_5596,1,2023-12-13,New
CUST_5600,1,2024-05-03,New
CUST_5604,1,2024-08-19,New
CUST_5607,1,2024-04-10,New
CUST_5610,4,2023-12-01,Returning
CUST_5611,1,2024-02-22,New
CUST_5614,1,2024-08-18,New
CUST_5618,1,2024-03-27,New
CUST_5622,2,2023-12-29,Returning
CUST_5623,1,2024-08-03,New
CUST_5624,1,2024-04-05,New
CUST_5625,1,2024-08-06,New
CUST_5629,1,2024-06-13,New
CUST_5637,1,2024-07-26,New
CUST_5643,1,2024-06-10,New
CUST_5645,1,2024-01-18,New
CUST_5646,1,2023-12-17,New
CUST_5651,1,2024-08-16,New
CUST_5653,1,2024-04-18,New
CUST_5665,1,2024-08-03,New
CUST_5671,1,2024-06-08,New
CUST_5672,1,2023-12-08,New
CUST_5675,1,2024-04-19,New
CUST_5676,1,2024-08-29,New
CUST_5681,1,2024-08-27,New
CUST_5683,1,2024-02-20,New
CUST_5685,1,2024-03-22,New
CUST_5686,2,2023-12-31,Returning
CUST_5692,2,2024-03-22,Returning
CUST_5694,2,2023-11-06,Returning
CUST_5695,1,2023-11-04,New
CUST_5697,1,2024-04-10,New
CUST_5698,1,2024-08-13,New
CUST_5699,1,2024-08-08,New
CUST_5701,2,2023-11-16,Returning
CUST_5702,1,2024-07-09,New
CUST_5704,3,2024-02-28,Returning
CUST_5706,1,2023-10-31,New
CUST_5709,1,2024-04-24,New
CUST_5710,1,2024-02-22,New
CUST_5714,1,2024-09-07,New
CUST_5719,1,2024-03-11,New
CUST_5720,1,2023-12-23,New
CUST_5724,1,2024-03-13,New
CUST_5725,1,2024-07-31,New
CUST_5726,1,2024-04-29,New
CUST_5727,1,2023-11-01,New
CUST_5728,2,2024-05-04,Returning
CUST_5729,1,2024-08-22,New
CUST_5730,1,2023-11-08,New
CUST_5731,1,2024-09-23,New
CUST_5735,1,2024-04-18,New
CUST_5737,1,2024-02-18,New
CUST_5738,1,2024-04-29,New
CUST_5744,1,2023-12-19,New
CUST_5745,1,2024-05-26,New
CUST_5747,2,2023-11-27,Returning
CUST_5749,1,2024-09-29,New
CUST_5751,1,2024-09-23,New
CUST_5756,1,2024-02-14,New
CUST_5759,1,2023-12-25,New
CUST_5760,1,2024-03-16,New
CUST_5761,1,2024-07-26,New
CUST_5763,2,2023-11-14,Returning
CUST_5764,1,2024-08-01,New
CUST_5768,1,2024-07-27,New
CUST_5769,1,2024-07-22,New
CUST_5770,1,2024-08-30,New
CUST_5774,3,2023-10-13,Returning
CUST_5775,1,2023-12-19,New
CUST_5776,1,2024-04-11,New
CUST_5777,1,2023-12-11,New
CUST_5778,1,2023-10-31,New
CUST_5779,1,2023-11-07,New
CUST_5786,1,2023-11-16,New
CUST_5791,3,2023-11-18,Returning
CUST_5792,1,2023-12-23,New
CUST_5793,2,2023-12-02,Returning
CUST_5798,1,2024-08-24,New
CUST_5800,1,2024-04-29,New
CUST_5801,1,2024-07-22,New
CUST_5807,1,2024-08-19,New
CUST_5808,3,2024-01-26,Returning
CUST_5809,1,2024-09-10,New
CUST_5812,3,2024-03-03,Returning
CUST_5815,2,2023-11-24,Returning
CUST_5816,2,2024-06-20,Returning
CUST_5817,2,2024-04-15,Returning
CUST_5819,1,2024-03-17,New
CUST_5824,1,2024-06-08,New
CUST_5825,1,2024-09-24,New
CUST_5830,1,2023-10-12,New
CUST_5831,1,2024-06-17,New
CUST_5834,3,2024-09-19,Returning
CUST_5835,1,2024-09-26,New
CUST_5836,1,2024-03-04,New
CUST_5839,1,2024-02-12,New
CUST_5842,1,2024-03-15,New
CUST_5843,1,2024-08-07,New
CUST_5846,1,2024-03-05,New
CUST_5848,1,2023-12-15,New
CUST_5857,1,2023-10-14,New
CUST_5859,1,2024-09-14,New
CUST_5862,1,2024-06-22,New
CUST_5863,1,2023-12-30,New
CUST_5864,1,2023-10-03,New
CUST_5866,1,2024-02-21,New
CUST_5869,2,2023-12-13,Returning
CUST_5870,1,2024-07-28,New
CUST_5872,2,2023-10-23,Returning
CUST_5874,1,2024-04-21,New
CUST_5875,2,2024-05-23,Returning
CUST_5877,1,2024-07-06,New
CUST_5879,1,2024-05-10,New
CUST_5882,1,2024-02-29,New
CUST_5883,1,2023-10-29,New
CUST_5884,3,2023-10-02,Returning
CUST_5886,2,2023-11-14,Returning
CUST_5889,1,2024-04-27,New
CUST_5896,1,2024-09-19,New
CUST_5898,2,2024-03-29,Returning
CUST_5900,2,2023-10-20,Returning
CUST_5901,1,2024-09-11,New
CUST_5904,1,2024-04-18,New
CUST_5909,2,2024-04-25,Returning
CUST_5910,1,2024-04-06,New
CUST_5913,1,2023-10-11,New
CUST_5920,1,2024-08-27,New
CUST_5922,1,2024-05-09,New
CUST_5925,1,2024-02-21,New
CUST_5926,2,2024-04-16,Returning
CUST_5927,1,2024-07-26,New
CUST_5928,2,2023-11-18,Returning
CUST_5931,1,2023-10-19,New
CUST_5936,2,2023-10-10,Returning
CUST_5945,1,2024-09-17,New
CUST_5947,1,2024-02-11,New
CUST_5948,1,2023-12-14,New
CUST_5949,1,2024-07-14,New
CUST_5950,1,2024-07-03,New
CUST_5955,1,2024-02-16,New
CUST_5957,2,2023-12-21,Returning
CUST_5960,1,2024-07-02,New
CUST_5961,1,2024-07-29,New
CUST_5962,1,2023-10-23,New
CUST_5966,1,2024-07-21,New
CUST_5967,1,2024-05-13,New
CUST_5968,1,2024-03-30,New
CUST_5971,1,2024-02-02,New
CUST_5972,2,2024-04-13,Returning
CUST_5974,1,2023-10-17,New
CUST_5977,2,2024-01-06,Returning
CUST_5984,3,2024-01-26,Returning
CUST_5990,1,2023-11-24,New
CUST_5995,2,2024-03-29,Returning
CUST_5997,2,2023-12-07,Returning
CUST_6000,1,2024-09-15,New
CUST_6001,1,2024-01-20,New
CUST_6005,1,2023-12-15,New
CUST_6006,1,2024-08-09,New
CUST_6007,1,2024-02-17,New
CUST_6010,2,2023-11-15,Returning
CUST_6012,1,2023-10-25,New
CUST_6014,1,2023-10-16,New
CUST_6015,1,2024-04-08,New
CUST_6017,1,2024-04-02,New
CUST_6019,2,2023-12-09,Returning
CUST_6020,1,2024-02-10,New
CUST_6027,1,2024-01-01,New
CUST_6028,1,2023-12-14,New
CUST_6029,1,2024-07-03,New
CUST_6030,1,2023-10-14,New
CUST_6031,1,2024-03-22,New
CUST_6032,1,2024-03-31,New
CUST_6033,1,2024-04-03,New
CUST_6034,1,2023-12-20,New
CUST_6036,1,2024-04-15,New
CUST_6042,1,2024-04-19,New
CUST_6045,1,2024-02-26,New
CUST_6049,2,2024-01-01,Returning
CUST_6055,1,2024-03-27,New
CUST_6060,2,2024-07-11,Returning
CUST_6062,1,2024-02-15,New
CUST_6065,2,2024-01-12,Returning
CUST_6066,1,2023-11-01,New
CUST_6068,1,2024-03-07,New
CUST_6069,2,2024-03-27,Returning
CUST_6070,2,2023-11-08,Returning
CUST_6072,1,2024-05-21,New
CUST_6074,1,2024-06-19,New
CUST_6079,2,2023-12-25,Returning
CUST_6080,1,2024-07-14,New
CUST_6082,1,2024-04-25,New
CUST_6090,1,2023-12-28,New
CUST_6095,1,2024-06-07,New
CUST_6097,1,2024-09-03,New
CUST_6100,1,2024-06-23,New
CUST_6101,1,2024-08-24,New
CUST_6102,1,2023-11-13,New
CUST_6104,2,2023-10-05,Returning
CUST_6106,1,2024-06-20,New
CUST_6111,1,2024-07-24,New
CUST_6112,1,2024-01-05,New
CUST_6115,2,2024-03-05,Returning
CUST_6116,1,2024-07-02,New
CUST_6121,1,2023-11-05,New
CUST_6124,1,2024-02-17,New
CUST_6126,1,2023-12-17,New
CUST_6127,1,2024-03-30,New
CUST_6135,2,2023-10-24,Returning
CUST_6138,2,2024-02-24,Returning
CUST_6140,1,2023-11-04,New
CUST_6141,1,2023-12-05,New
CUST_6142,1,2024-05-04,New
CUST_6144,1,2024-05-28,New
CUST_6148,1,2023-10-04,New
CUST_6149,1,2024-07-03,New
CUST_6151,1,2024-06-12,New
CUST_6155,1,2023-12-29,New
CUST_6157,1,2024-01-24,New
CUST_6159,1,2023-12-13,New
CUST_6160,2,2023-11-24,Returning
CUST_6161,2,2023-10-12,Returning
CUST_6163,1,2024-06-06,New
CUST_6166,1,2024-08-29,New
CUST_6167,1,2023-12-14,New
CUST_6169,1,2024-05-23,New
CUST_6170,1,2024-05-11,New
CUST_6172,2,2024-06-11,Returning
CUST_6173,1,2024-02-18,New
CUST_6175,2,2024-01-24,Returning
CUST_6180,1,2024-07-10,New
CUST_6187,1,2024-09-29,New
CUST_6189,2,2024-02-25,Returning
CUST_6190,1,2024-07-07,New
CUST_6191,1,2024-03-28,New
CUST_6193,1,2023-11-20,New
CUST_6194,2,2023-11-26,Returning
CUST_6197,2,2024-05-30,Returning
CUST_6198,1,2024-03-16,New
CUST_6201,2,2024-04-22,Returning
CUST_6203,1,2024-02-11,New
CUST_6204,1,2024-03-15,New
CUST_6209,1,2024-05-13,New
CUST_6214,2,2024-04-23,Returning
CUST_6215,1,2024-06-30,New
CUST_6216,2,2023-12-15,Returning
CUST_6217,1,2024-02-06,New
CUST_6218,1,2024-06-28,New
CUST_6220,1,2024-07-22,New
CUST_6223,1,2024-08-20,New
CUST_6225,2,2023-12-30,Returning
CUST_6226,1,2024-02-23,New
CUST_6228,1,2024-05-12,New
CUST_6229,1,2024-07-10,New
CUST_6230,1,2024-09-13,New
CUST_6231,1,2023-11-07,New
CUST_6232,1,2023-11-13,New
CUST_6233,1,2024-08-28,New
CUST_6235,1,2024-09-29,New
CUST_6237,1,2024-05-07,New
CUST_6239,1,2024-03-28,New
CUST_6241,1,2024-08-31,New
CUST_6242,1,2024-09-11,New
CUST_6243,3,2023-12-30,Returning
CUST_6245,1,2024-09-15,New
CUST_6249,1,2024-02-07,New
CUST_6250,1,2024-08-12,New
CUST_6252,2,2024-02-01,Returning
CUST_6257,1,2024-08-28,New
CUST_6259,1,2023-10-04,New
CUST_6260,1,2024-09-18,New
CUST_6261,1,2024-03-03,New
CUST_6262,1,2024-05-17,New
CUST_6263,1,2023-11-28,New
CUST_6264,1,2024-05-27,New
CUST_6265,2,2024-01-17,Returning
CUST_6266,1,2024-04-09,New
CUST_6267,2,2024-01-15,Returning
CUST_6270,2,2024-03-02,Returning
CUST_6273,3,2023-12-05,Returning
CUST_6274,1,2024-08-10,New
CUST_6275,1,2024-03-01,New
CUST_6284,1,2023-12-17,New
CUST_6286,1,2024-02-19,New
CUST_6289,1,2024-05-19,New
CUST_6294,1,2023-12-17,New
CUST_6296,1,2024-03-11,New
CUST_6297,1,2024-05-01,New
CUST_6298,1,2024-02-12,New
CUST_6299,2,2024-06-30,Returning
CUST_6301,1,2024-08-11,New
CUST_6302,3,2024-04-05,Returning
CUST_6303,1,2023-10-24,New
CUST_6304,1,2024-09-26,New
CUST_6305,1,2024-01-18,New
CUST_6306,1,2024-01-06,New
CUST_6309,1,2024-03-13,New
CUST_6313,1,2023-12-06,New
CUST_6314,2,2024-03-01,Returning
CUST_6315,1,2024-01-08,New
CUST_6316,1,2024-03-14,New
CUST_6317,1,2024-02-15,New
CUST_6319,1,2024-06-22,New
CUST_6322,1,2024-03-04,New
CUST_6323,1,2024-08-06,New
CUST_6324,1,2024-01-06,New
CUST_6325,1,2024-06-11,New
CUST_6326,2,2024-01-15,Returning
CUST_6327,1,2024-02-24,New
CUST_6329,2,2024-01-10,Returning
CUST_6330,1,2024-02-07,New
CUST_6331,2,2024-05-18,Returning
CUST_6332,1,2024-05-15,New
CUST_6333,1,2024-05-09,New
CUST_6337,3,2024-01-07,Returning
CUST_6338,2,2023-12-01,Returning
CUST_6339,2,2023-11-01,Returning
CUST_6343,1,2024-06-10,New
CUST_6345,3,2023-10-10,Returning
CUST_6346,1,2023-12-13,New
CUST_6348,1,2024-06-04,New
CUST_6352,2,2024-02-11,Returning
CUST_6353,1,2024-04-02,New
CUST_6354,2,2024-05-31,Returning
CUST_6356,1,2024-08-10,New
CUST_6359,1,2024-02-03,New
CUST_6360,1,2024-05-26,New
CUST_6361,2,2023-11-23,Returning
CUST_6363,3,2023-10-26,Returning
CUST_6367,1,2024-02-18,New
CUST_6371,1,2024-01-09,New
CUST_6375,2,2024-04-27,Returning
CUST_6380,3,2024-05-27,Returning
CUST_6386,1,2023-11-09,New
CUST_6388,2,2023-12-02,Returning
CUST_6390,1,2024-05-16,New
CUST_6391,1,2024-03-20,New
CUST_6392,1,2024-09-05,New
CUST_6393,1,2024-08-15,New
CUST_6399,1,2023-12-01,New
CUST_6400,2,2024-02-05,Returning
CUST_6401,1,2023-12-02,New
CUST_6404,1,2024-09-12,New
CUST_6405,1,2024-09-04,New
CUST_6406,4,2023-12-09,Returning
CUST_6409,1,2024-07-05,New
CUST_6410,1,2023-10-25,New
CUST_6413,1,2023-12-29,New
